14003,42
13225,01
11400,96
9328,53
5493,13
2018,11
11393,91
11832,27
7656,33
2730,50
4732,01
10152,68
7610,11
3270,36
1068,12
1924,21
5706,90
6614,05
11755,61
3534,65
4304,68
4602,06
827,13
14723,34
13594,59
13278,20
7929,16
8968,64
7859,73
12387,67
3705,21
8799,10
10466,17
9830,17
12921,74
12668,82
12915,17
2451,83
14379,17
4158,34
10636,11
13009,77
1072,00
3679,16
13487,00
14109,71
2853,92
8793,63
6824,60
5351,08
878,28
13561,73
9221,71
6931,03
1994,25
13617,16
6814,50
5605,03
3122,68
12061,82
1211,68
10822,19
3440,78
4395,30
7910,23
13863,20
7622,70
412,56
1663,75
10975,89
5826,34
6189,09
2275,85
2174,57
7380,78
9086,72
13771,11
1951,57
11614,71
8455,23
2298,28
12541,80
5018,33
9182,13
12939,00
5077,20
981,62
12903,52
12412,56
4988,58
12762,58
14454,96
1464,06
5913,07
5621,13
10138,00
12868,49
13302,47
9871,75
276,15
3981,55
6068,28
7247,90
11229,94
10272,22
7699,67
8760,89
1594,46
12873,45
2453,32
12905,58
13736,77
12785,12
9988,53
9291,10
12306,31
1408,74
6838,71
12672,42
1573,44
12757,52
12689,78
508,71
11513,46
13004,46
13186,46
10396,71
894,53
8626,48
2586,82
4316,26
10114,84
9515,99
7828,17
2373,37
7976,36
7455,54
4573,63
321,91
6995,11
13173,34
11505,78
460,80
2292,81
6826,52
350,97
11462,40
9201,90
8336,48
13236,90
859,34
10167,33
11892,82
6493,45
13679,68
14723,22
11188,18
11483,82
13894,84
9299,27
9004,78
9374,07
7161,50
11533,55
9322,89
7741,60
2916,04
4868,25
1900,51
13583,94
9714,13
11545,24
4679,51
1954,10
14084,68
14764,38
13324,64
9664,58
4044,99
12668,27
6847,01
10855,71
9533,12
8523,19
3105,14
11204,67
8427,45
997,74
5183,49
9237,10
12734,55
9163,29
10876,39
4770,61
4520,07
1595,34
4345,99
12139,15
4949,11
4308,11
14298,27
7531,32
9792,32
2873,18
9482,71
12631,22
2247,26
14718,10
9874,48
1950,80
8819,11
9853,00
1487,73
6671,51
10348,03
7127,04
5222,95
12334,90
11683,25
551,17
10678,34
3336,70
14126,15
2579,73
11765,95
7528,63
14040,44
11845,41
13486,13
568,98
2543,97
6654,03
6383,22
7636,93
14351,70
9597,74
6623,04
2536,37
2156,81
3460,48
10116,01
6843,65
10948,12
6872,34
8648,76
12286,18
11675,90
7322,85
13088,92
10289,76
7113,57
5269,32
3360,88
14029,01
12594,80
8228,70
8813,56
14634,22
10411,23
4979,74
656,07
8876,05
6817,54
4017,40
8637,73
8096,55
5670,51
3173,76
8406,90
7553,66
14765,20
10463,95
10301,99
2696,82
6206,63
2648,88
12349,18
1754,18
3198,99
4664,01
13087,05
4249,93
7034,20
14295,38
7089,21
11639,02
11532,86
14466,26
8956,37
5911,86
2193,42
8841,83
4857,43
9406,62
6367,41
3509,84
12971,44
360,15
8627,03
134,13
4850,69
3612,44
9214,24
5605,92
2373,13
10063,67
6281,21
14844,13
6134,50
751,61
8113,66
2659,97
5611,51
12069,61
10241,70
8382,65
14381,45
10268,75
14089,91
11392,05
14343,02
9878,40
13128,74
3868,46
9924,18
428,36
9499,28
5457,63
13163,43
13390,63
8121,82
12746,93
4033,92
3586,38
2488,18
434,02
14316,39
14227,13
9669,96
11313,45
8588,87
6098,91
5289,38
11420,45
4668,68
5636,60
13179,11
2024,13
5177,57
5222,95
2882,38
3246,00
4369,35
5967,86
7829,66
10233,97
1779,36
6401,53
13052,63
5443,16
4613,15
14715,87
13671,19
10818,36
14364,59
5547,00
14194,22
10621,54
12182,73
5625,94
7652,20
5304,16
9740,25
14757,32
13896,67
13615,93
3451,12
8806,80
3072,47
6722,46
9235,17
10559,72
6586,66
11115,57
135,29
7957,98
10991,24
11180,82
11184,49
7566,70
7930,34
2530,35
977,06
12620,99
9081,63
4246,49
10227,13
13585,52
13697,33
12232,97
4971,44
3665,68
13409,57
2994,59
14450,75
1654,23
7462,03
8486,78
3050,48
8768,70
13134,28
2888,12
5639,17
6900,72
6110,12
242,75
12462,40
9429,67
10323,19
6941,92
2918,42
9777,68
13867,66
6560,76
8650,73
13954,19
9491,36
538,98
14330,57
5508,00
461,92
7600,40
2763,32
4884,41
12830,96
4769,28
9481,91
9514,85
12112,99
12246,28
282,70
7750,32
2046,08
9365,97
8920,03
12826,11
7192,49
10902,74
2165,72
14155,11
11616,97
13849,18
8728,74
2154,31
1804,56
9858,63
6537,57
2703,27
12883,39
3136,98
3942,55
1757,82
7926,53
2479,32
5786,05
236,10
6399,27
7632,99
231,85
6757,67
8526,23
2656,09
1244,75
10758,63
8493,02
13362,32
1349,91
1046,45
4779,37
9673,95
7143,61
6550,45
6549,46
5066,87
8034,90
12215,54
13746,85
2549,61
11406,85
11424,43
12082,60
9257,92
14044,20
4402,34
7049,08
12313,52
8761,79
12051,38
13571,37
11087,26
10841,18
5157,86
11977,62
8421,29
4686,18
7559,40
7618,82
2424,44
13477,24
13733,49
13143,56
10543,83
6789,25
1112,66
13441,26
3867,43
14511,12
482,55
5638,01
3447,57
2798,10
9605,89
9061,55
4058,63
1504,94
5995,31
1388,12
12127,19
10613,59
3907,28
4244,12
6476,48
4160,99
6385,67
12288,49
11554,00
3729,17
11214,62
9904,04
5414,55
9587,57
9038,73
1515,38
5660,82
11773,32
8059,29
724,95
297,02
10759,88
13766,85
169,41
6148,60
2024,37
857,17
78,07
12546,02
9579,78
13522,75
2115,52
11369,23
10555,68
6802,17
3622,86
2095,26
10454,02
190,23
3418,34
3800,01
2552,67
2509,44
13951,42
101,39
1941,51
13217,07
1165,67
11488,08
13831,52
11282,20
713,31
9862,16
322,09
6432,55
7624,70
3479,70
7132,87
4693,66
1690,88
12417,80
13860,85
673,86
13793,31
6732,67
6944,90
368,56
29,74
113,19
8381,08
3168,21
10895,68
10027,07
10185,44
9185,71
325,43
817,59
14460,82
1581,77
11477,06
7406,89
5693,93
6552,84
265,45
3895,21
13404,19
5284,21
12746,72
6649,40
2291,50
9268,60
6009,75
14385,67
8375,76
3667,67
11645,65
6988,28
8948,45
1044,41
11581,59
13773,04
893,17
1710,00
13933,54
5832,70
4956,45
6746,24
13015,00
10644,85
3429,77
1050,01
4566,17
4237,94
3791,99
7407,26
4263,38
6802,06
2125,69
11572,86
13205,58
14103,84
11586,99
10655,65
1688,23
2961,85
1103,57
991,06
2685,76
744,05
5913,73
9102,84
11779,08
1575,19
7983,34
13061,98
868,61
600,09
1426,00
14291,11
994,93
7691,05
5653,73
12530,00
6739,38
8433,07
10894,15
5378,37
8789,01
9236,02
5432,67
1976,93
5741,28
3477,13
4394,45
11028,40
11955,22
7589,90
8243,64
8760,73
6259,85
5817,00
6937,07
8245,50
2626,22
13821,39
6847,20
13726,58
6860,28
6741,18
12224,27
10256,82
4295,96
12511,01
2494,80
10619,17
13659,11
5958,32
1998,01
9941,02
8459,37
13490,87
9287,94
5173,81
13314,92
9650,26
13130,22
812,58
11309,79
4495,83
6229,72
9832,42
4568,58
9815,51
13418,66
12372,10
14064,78
9174,24
3130,54
14115,96
12701,15
7713,97
8205,86
3236,05
14371,42
10725,05
1279,35
10526,85
9067,04
2338,74
7103,53
630,32
2040,42
4566,55
10001,97
5794,55
450,27
10315,71
664,98
1902,86
6261,15
2513,71
7042,94
10786,95
13186,75
4382,18
1478,64
5509,37
1353,59
2544,07
9427,23
5617,58
3021,63
12167,23
13420,57
4042,24
14955,18
8820,88
3304,92
8802,32
10143,75
8714,99
392,64
2163,82
6874,42
6287,20
1646,43
13267,37
12985,31
13979,15
13917,41
6766,66
1093,09
992,82
12647,97
6400,34
11569,11
4221,62
2508,79
250,93
9714,50
3571,02
3852,53
4,29
13169,53
8027,35
8542,56
8451,73
4152,29
11761,76
9216,89
6576,97
5914,26
1235,33
13093,34
12599,88
11270,06
12475,63
14513,26
14018,18
4273,97
2945,76
1490,69
12104,88
1561,22
5425,11
6970,82
8541,28
14144,32
13257,15
5210,66
8538,19
8990,77
1987,22
12297,72
10194,84
10081,84
8963,15
12795,61
14018,65
6508,03
9532,63
2462,52
4194,63
1540,91
10964,60
13880,98
3491,35
11618,16
14807,09
9353,60
1910,79
12816,84
10990,17
3094,53
11578,60
1264,83
13670,68
314,94
2324,37
1688,14
14763,07
10622,17
13113,66
8818,90
8291,25
3517,49
7040,08
6341,69
4823,38
2402,69
9618,34
4492,32
14981,70
1000,71
1795,66
1599,71
12556,63
10370,64
1138,74
2732,66
4811,69
1903,33
8247,26
6602,07
7145,53
1242,85
7427,85
12850,32
9687,88
10548,83
257,26
11302,26
13136,43
12536,07
9917,19
7169,12
4938,73
7108,47
9283,45
11727,61
2177,17
5561,85
4913,46
14251,71
9648,10
6071,87
8926,91
14142,06
14115,19
9507,82
492,01
12744,13
8816,02
2674,46
4754,23
4083,36
4074,65
5159,82
847,41
1104,72
7302,92
11759,70
9737,79
10000,37
1777,78
11838,20
1804,08
2221,62
611,69
5094,05
11709,18
1320,27
7224,96
14546,74
3442,46
3300,18
2009,10
14059,55
9174,93
11783,82
2303,69
7293,56
1584,72
14917,00
14769,41
12610,71
748,19
12067,72
5610,38
3119,33
3926,25
10331,72
1248,11
10412,74
483,71
12846,28
1663,66
1975,71
4485,51
2482,74
10398,87
8900,98
11657,89
14542,37
12978,97
5215,37
3170,35
13644,05
922,93
4931,20
5886,97
3802,37
7954,49
9993,64
8583,52
9648,85
1552,13
6188,70
9543,02
14352,23
1957,69
10560,84
13882,94
7259,45
7093,53
2623,44
7222,65
8767,36
1786,02
5232,75
10260,95
1004,56
4672,05
12046,52
13503,34
3657,72
7228,00
8996,38
6538,12
1232,13
6351,01
12287,73
7879,27
9827,22
7104,58
6967,63
4835,75
11171,56
1401,69
1117,88
11950,19
3823,26
14347,78
7441,06
10649,36
8890,79
13414,85
3028,26
3582,57
553,73
7237,58
4406,46
7489,95
11413,15
13777,56
4127,00
12866,15
5812,29
5355,05
2683,10
2080,24
10072,71
1459,09
9632,41
7698,65
13930,56
7039,99
810,30
5081,01
8112,32
9171,22
5330,66
3276,15
14544,27
14831,51
4437,01
579,41
2187,94
12979,59
12085,47
12268,26
8653,44
1052,08
3105,11
8300,30
813,06
7686,41
8667,15
13003,92
10234,37
1899,72
11164,47
639,58
12483,61
10202,59
5016,15
9433,64
14629,50
5504,36
14333,36
13526,50
8473,28
4118,56
4287,97
1798,61
10296,26
4551,09
9369,59
14664,93
9109,01
10559,42
10811,11
9598,29
8722,80
6932,39
9638,47
11143,74
565,93
6412,37
12556,77
6560,93
1815,71
13199,92
9133,15
2182,96
1541,99
10332,34
10910,44
8817,84
9194,25
6302,97
3525,41
8281,46
4983,10
6083,09
12674,27
2397,94
12933,33
12411,62
10709,84
2888,22
10087,23
6032,16
1643,57
757,38
14326,45
6580,88
2230,63
2929,28
14354,26
7259,54
6969,85
1336,97
9135,20
11842,00
13501,48
2076,58
7649,31
2982,69
5705,50
8385,85
7661,82
12184,56
5662,51
7581,90
5739,19
14972,06
6708,67
1347,91
11561,92
515,59
1860,06
14783,59
2732,30
12060,95
3393,19
14801,66
8253,76
8404,51
5598,84
13572,92
208,20
13014,78
9933,25
1281,18
5147,53
14453,09
3417,98
1733,59
4302,59
413,96
4268,98
2739,17
1876,09
11786,19
13702,32
6745,91
14786,64
10388,91
3034,16
5609,98
11754,64
736,73
13419,83
1229,04
7353,87
9945,84
9929,76
2614,96
8766,49
1395,33
240,67
9869,45
5674,80
12349,67
4619,63
9771,23
13206,86
4273,26
4818,92
5129,98
3043,37
5013,08
12681,93
10878,28
2063,99
7180,95
13929,44
348,92
820,51
10489,34
2010,85
167,86
12692,15
10211,86
10373,43
3361,32
10694,11
1837,18
6074,30
10669,11
8850,92
7218,72
14700,94
11552,74
12042,64
7694,97
10937,01
10327,70
9992,52
9297,23
9261,38
6854,82
753,89
782,90
13708,26
7791,03
9213,18
5622,64
7717,84
4737,05
14629,07
131,94
14795,57
3782,05
7436,41
6835,37
6660,38
4204,60
9723,52
5216,95
13945,64
13168,58
8658,61
5073,48
14009,67
1240,69
7712,31
2559,44
5017,27
612,42
14138,35
9733,17
8468,46
11597,43
5728,60
8822,88
6773,91
12877,39
2969,12
7822,53
11114,65
6371,00
9822,18
3581,37
10714,86
8023,43
2170,95
1175,21
10027,54
4108,99
13555,99
13800,49
13742,46
8751,78
9854,24
9664,79
1604,38
14385,50
6166,88
9656,61
11001,75
3181,94
3068,38
10801,67
7947,45
9303,17
12900,44
2623,17
12088,18
10470,43
4588,65
14401,95
3070,33
11843,87
2221,16
12927,49
11642,84
3886,44
7374,96
5680,14
10377,33
4348,19
13562,13
14581,93
5932,02
10110,65
3771,52
10257,95
10628,84
9347,14
11694,45
14013,16
5579,80
4436,44
5695,53
2029,88
11897,03
658,01
6701,89
13207,08
9837,73
14672,76
8231,35
6373,54
10863,68
14031,49
8198,68
120,53
14839,03
13046,15
3861,55
11511,75
10350,05
8489,42
12137,88
166,87
13364,02
5149,01
6478,55
7933,61
5773,58
9372,68
14400,51
7732,24
2725,26
2014,89
12293,27
8533,92
6612,87
14912,12
4500,78
2328,23
8259,38
12628,69
10546,65
10469,58
5600,24
3620,41
10739,16
661,76
8131,59
7319,73
5401,14
13618,66
1568,50
11812,12
6658,78
12968,89
12024,25
9570,55
4929,01
6717,43
10114,25
3095,38
3967,46
3367,99
1125,40
9647,75
11482,00
8328,12
9014,30
8435,17
12389,09
8809,96
9697,24
6973,33
3385,69
7110,14
12172,19
14072,23
4225,05
14694,56
3514,30
150,32
4140,69
965,69
6826,92
13466,17
11656,01
6235,40
14714,42
9616,76
2251,21
7561,30
8622,25
13970,96
12351,95
2800,04
9564,77
10160,81
3576,70
2646,88
5636,30
8046,93
567,43
501,65
13689,98
12522,25
2873,05
1752,40
10383,20
2124,29
2496,48
3188,54
1584,74
13447,33
9307,79
6837,16
4933,93
9887,28
12760,60
4606,83
11008,96
8525,27
8447,96
9337,24
8410,46
4247,35
5345,34
7367,09
8298,38
12524,25
14849,86
881,20
9414,51
11264,40
12374,95
12190,85
423,36
13394,54
4033,47
9404,81
11948,12
11775,90
500,14
3385,18
14322,11
9823,76
12246,81
10783,41
9415,77
14446,63
10094,94
8566,75
10192,03
11562,01
1973,51
1005,07
5214,25
6754,84
9204,85
119,26
3479,80
7362,23
8276,22
6483,67
4829,59
12583,44
804,22
12312,53
13763,10
7544,05
4672,40
7554,35
7325,89
2279,33
14791,86
11506,06
11074,40
12781,87
10762,09
8412,85
716,93
7364,92
11497,01
6279,96
2197,32
6831,99
13668,63
12241,13
108,44
12062,42
11809,23
9360,07
11115,55
1680,16
6337,83
14790,72
11931,69
5762,41
10353,59
3017,39
11570,61
14413,22
3246,67
2926,20
14416,95
10110,43
12838,02
285,10
3325,79
7080,37
4140,11
12559,21
12222,14
2320,81
11470,42
12637,07
9239,84
5737,68
12688,97
10754,59
6962,33
6756,92
8361,29
1280,66
11756,09
9214,67
13667,88
7027,13
3149,49
3562,60
2749,30
10886,27
2270,16
550,03
3586,23
8126,81
13698,19
8343,21
690,71
2150,35
2435,47
6890,19
2312,41
12850,52
13026,18
6767,51
11516,93
13991,28
4776,37
3922,66
4117,63
8680,41
9501,25
13888,67
14229,88
6866,44
4400,43
7257,10
8536,81
1950,28
8919,43
11598,96
5206,48
9463,92
8642,41
7416,38
3299,51
995,40
11788,97
9020,82
12594,42
898,98
8292,16
4665,88
14141,63
12375,56
12556,99
3454,63
1112,00
7931,14
5806,96
3076,53
9683,38
8669,38
12930,67
11914,22
5845,51
3370,59
7822,63
6525,69
9056,24
13817,55
13113,59
3152,70
11464,14
7302,53
5274,44
3836,42
13860,24
14540,74
9533,42
10436,06
294,93
13543,06
3140,05
12101,33
3661,90
9558,26
14197,53
868,31
8200,90
14509,64
11948,05
13137,55
10068,63
10430,91
11288,95
14637,11
13730,85
11273,85
11920,51
4504,01
8193,83
5483,94
171,40
14541,76
5424,49
14734,41
13728,41
8744,18
7574,72
7098,43
11301,45
11232,89
5521,32
4358,72
8326,91
12623,46
4822,49
281,00
11919,24
11642,72
4565,38
3246,14
4511,31
1087,22
1198,90
8997,67
1156,90
5285,86
9514,59
5202,17
12775,84
4759,10
6818,26
13270,05
7543,55
5842,48
8322,66
1757,01
5732,32
3851,68
10193,08
13494,38
468,06
1589,93
8414,25
6700,41
6943,80
14725,51
7096,14
1054,21
1292,57
10082,67
12867,48
7665,33
11786,51
6408,08
13188,60
4402,32
7523,05
10963,74
6342,36
13620,55
14297,90
145,66
5499,42
7143,62
14234,13
4009,81
3216,87
1015,28
965,86
455,76
3021,63
8246,19
8690,53
14188,63
4462,59
1517,17
8430,27
7094,08
7546,28
11444,84
7778,42
8784,73
6337,35
5901,97
12497,59
10213,38
8434,50
1242,72
5124,37
9388,07
13610,30
5598,26
12229,59
3938,73
3136,25
10886,14
9923,17
11761,72
7110,01
1147,28
6040,25
6602,03
9364,15
9434,03
13449,45
12443,14
3442,06
10560,37
33,82
9937,13
6730,30
8446,45
11823,77
6719,14
11913,64
8354,34
14716,74
12315,13
133,96
13956,20
12636,92
9419,86
12183,26
1914,92
4825,95
3307,57
8516,20
12521,85
373,89
12483,19
9700,48
4360,84
5970,21
3923,40
13344,49
7900,71
9406,21
7787,06
12336,62
969,99
727,27
8396,65
14321,71
2086,36
8772,21
329,38
8991,96
10882,68
5178,06
2034,47
13726,50
9860,78
13455,20
12192,62
5733,27
1053,14
11866,96
10798,85
1625,54
14344,52
10976,50
13791,17
3422,16
13984,65
5788,37
6114,15
12519,09
9956,46
13554,40
2363,01
12440,40
13622,15
10332,30
2191,44
3167,21
3266,26
8320,81
11197,55
6292,84
3661,23
11867,81
12593,13
5162,51
5107,57
3514,22
3943,93
2753,36
184,70
3077,53
10303,83
13125,15
880,72
3392,03
126,67
1391,60
4610,60
1612,90
1647,93
5926,87
5404,62
10553,69
14767,92
7768,74
13294,44
3639,66
11562,79
9766,01
14745,78
7897,01
12684,99
7831,32
8479,49
2981,96
555,56
3134,89
11158,20
6977,88
6557,00
3388,18
9704,56
11881,09
874,27
13488,33
1075,12
7801,93
14091,69
6995,93
14621,48
2760,28
3255,31
5818,87
11174,02
11180,20
4212,33
11923,74
11323,28
12903,90
13728,44
5809,86
13884,55
12042,70
4890,16
13072,63
8799,16
9368,15
30,43
12619,68
14657,76
5044,59
2350,27
3374,59
12032,33
892,78
12411,44
5002,36
4555,37
7422,20
7910,85
11414,28
3471,46
8043,90
4662,95
5131,82
1408,38
8849,03
10292,06
1938,40
6703,03
7064,45
12471,91
1891,50
2647,90
7211,12
7735,37
13635,16
5764,24
292,93
4696,07
871,12
5526,41
2511,09
13191,86
3574,75
2339,14
14692,04
5582,32
13843,69
8117,04
4654,09
1264,78
11759,97
7902,36
3857,75
9683,25
3566,32
509,66
13810,63
1088,69
10633,39
1147,85
7169,54
6586,66
473,60
630,90
8572,00
6948,93
6983,25
84,85
564,74
9601,41
547,11
6823,87
14476,28
5264,38
1790,57
14278,21
2611,08
5523,94
4943,12
13249,79
14058,18
6610,03
14539,29
11179,65
14131,20
226,05
1207,02
1238,45
5599,73
4035,13
10199,45
12928,90
9722,83
6796,99
12295,76
13971,00
282,57
11629,97
9627,88
9547,44
12984,73
12034,31
630,36
1424,54
879,55
2028,18
9077,53
7708,08
7577,25
9540,44
7607,61
12514,20
1393,31
6238,07
14724,08
3476,58
13675,46
10953,95
90,33
7075,25
425,35
1280,11
1136,45
220,95
13757,52
9502,01
6098,89
10796,61
6764,44
6564,80
10879,06
5987,50
7507,97
14783,75
4123,47
12263,23
12241,97
8285,07
716,95
3518,90
3043,88
12200,69
14994,98
4445,39
11707,08
7928,43
10272,99
1001,62
6272,62
12084,76
7298,57
9855,29
4701,91
962,78
13731,67
14313,01
274,88
7432,58
12988,03
11572,45
14387,64
657,26
8264,66
9198,80
4523,17
13071,79
6614,44
7517,90
14694,49
7529,22
8591,16
12667,66
64,29
6761,12
9550,50
14032,56
14419,08
2285,73
7864,14
7853,68
6122,02
13634,34
13605,70
1606,81
8405,46
11088,73
181,36
5771,25
8263,86
13140,58
9793,81
12871,56
3763,47
2746,50
467,97
10939,23
7999,41
12641,71
8121,13
4163,09
2016,84
8258,68
1667,64
11692,63
9530,18
9232,41
13536,47
4276,94
7561,06
10155,24
14227,88
13816,80
4680,45
2289,45
8569,19
1646,36
11055,87
6471,15
11936,67
8956,78
13584,96
2695,04
9804,67
6777,97
223,43
4156,16
13033,47
10875,55
6838,62
12062,96
13580,60
11384,13
12978,68
8569,29
6816,13
4976,60
11183,62
10340,18
1238,05
10701,72
5235,99
7320,15
9860,09
8289,58
10735,90
9769,60
4080,45
2623,90
9373,52
4322,21
8080,05
10160,22
2957,60
5469,29
306,72
10359,18
5468,73
3958,95
4047,20
5661,89
3131,27
9082,40
6146,62
9583,17
5369,37
1843,68
252,25
535,31
11667,00
3132,15
67,58
12436,99
6702,56
8111,51
1191,11
7580,42
13355,28
2751,53
6251,66
5338,02
12339,90
6987,52
9590,92
4649,21
2108,57
8731,85
8024,03
7144,42
9327,19
5981,60
6974,15
13261,52
1932,98
8415,76
13926,37
14801,58
1590,81
4450,99
7321,79
4412,29
5636,41
12743,30
8376,00
4890,45
13797,26
11592,80
9112,39
9077,65
8775,18
4660,70
4986,78
3242,89
8681,41
11812,23
4440,40
12970,52
9071,92
8491,79
251,41
6638,19
8503,54
11496,54
13197,04
2449,62
10089,43
12009,69
12477,27
3285,98
10160,61
6125,03
4006,13
9628,79
8979,50
7766,52
7926,85
3423,87
1808,57
6214,27
5717,81
14805,03
6461,78
14290,67
6946,72
852,77
13133,71
7362,94
6422,42
12270,63
4104,15
4002,33
270,70
10051,40
11329,93
2699,92
10380,74
1316,21
4819,88
2102,95
14463,03
10051,30
11085,28
9933,98
2433,85
6141,31
4897,11
7907,03
12636,34
5898,46
10374,97
5531,76
8989,39
7744,95
8634,15
11336,09
6481,86
2920,79
2115,71
13463,29
6238,25
6103,22
13127,70
9262,98
6038,36
5666,37
5356,19
9874,80
3980,96
6655,25
9554,20
13263,96
12485,87
11048,65
4062,70
11117,50
2974,88
1904,28
14783,84
10980,58
5330,17
8291,44
5113,73
14463,64
3335,37
2897,10
10078,08
11583,68
3512,57
3411,72
9256,58
11352,32
7659,34
5999,22
11647,86
9781,04
10540,75
5081,51
1774,89
11331,10
6780,65
2110,04
8002,59
8378,54
1628,42
837,92
3926,86
13521,36
6692,15
4818,50
14864,46
10788,88
9871,87
14967,15
4194,40
14572,66
5220,84
14615,78
12696,45
5041,42
14125,39
3365,37
14550,78
14875,14
4521,12
14224,29
9035,47
9352,48
8809,71
13703,20
12541,27
9580,98
7633,88
1390,54
4975,33
1474,52
14395,28
9466,71
8269,08
4281,57
4162,63
1423,49
4067,10
3844,69
919,66
8814,64
7958,90
13025,32
11432,89
4679,27
7285,43
2719,40
5955,59
10271,13
10600,09
6743,27
13625,73
5142,12
1788,29
6149,75
163,90
5758,91
11137,62
869,48
11972,30
3656,32
1791,81
10042,44
5894,51
11043,41
12176,50
3201,72
13120,36
6243,86
12588,50
10181,28
2855,72
10493,73
6238,64
14211,76
3614,69
14117,67
10507,62
5921,98
281,07
7997,87
9228,96
7357,74
3401,96
5405,28
8500,13
4650,83
7365,82
2360,64
9094,22
3792,28
2913,29
10251,27
2875,09
14499,73
14333,24
4460,12
1706,84
1999,50
10768,02
9252,23
11094,01
11594,04
12599,29
14505,70
10513,82
12484,08
6953,40
14160,10
7307,03
9663,73
5366,74
3841,81
988,64
14850,58
4092,18
13477,88
6957,87
5924,75
2403,58
11030,85
1509,93
3677,06
14199,08
4832,52
14845,02
3857,93
2087,52
1183,16
1591,49
7717,15
14273,82
9886,18
5949,34
7250,15
1341,31
9827,62
12420,92
6743,19
2837,60
14999,19
13617,24
4512,44
1097,50
7581,41
1644,60
13867,35
14214,04
10698,15
7948,38
10633,72
14733,53
6668,71
9684,47
12006,18
4387,38
5703,85
3588,56
2366,97
10566,20
9718,83
14994,30
12639,74
7700,74
11023,51
9477,14
6571,80
7920,85
14170,44
2158,26
8126,60
5780,08
13274,04
62,59
11760,71
8115,55
1079,51
8755,02
7769,06
11979,54
9498,10
14771,86
717,77
10123,26
12674,96
8021,71
9888,34
109,93
13185,21
3086,53
863,13
14740,13
6809,64
10021,92
13875,49
14770,15
4608,78
6875,20
5746,32
6067,78
13130,29
8846,28
7272,09
3415,30
13642,16
3105,09
4904,17
1402,12
13116,37
5315,62
11846,69
14865,05
13957,53
10864,97
13000,79
12815,81
12294,00
2356,28
13649,97
10795,47
5893,65
10069,69
8642,52
4672,54
6127,95
4815,84
9920,77
4852,04
7936,33
12916,68
2702,21
9057,67
9116,81
5465,40
11321,23
3815,48
189,32
3705,67
